Transaction_ID,Customer_ID,Transaction_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Discount_Amount,Net_Amount,Payment_Mode,Channel,Region
TXN009228,CUST0288,2024-08-20,Electronics,Smartwatch,4,1699.03,0.0,6796.12,0.0,6796.12,Net Banking,In-Store,East
TXN009229,CUST0533,2024-03-12,Fashion,Sneakers,4,855.08,0.0,3420.32,0.0,3420.32,Debit Card,Online,Central
TXN009230,CUST0341,2024-02-10,Home & Kitchen,Cookware Set,4,2138.25,0.0,8553.0,0.0,8553.0,Net Banking,Online,Central
TXN009231,CUST0447,2024-06-30,Beauty,Perfume,4,928.4,0.0,3713.6,0.0,3713.6,Credit Card,Online,East
TXN009232,CUST0012,2024-07-14,Beauty,Moisturizer,5,604.36,0.0,3021.8,0.0,3021.8,Debit Card,In-Store,West
TXN009233,CUST0481,2024-10-27,Fashion,T-Shirt,4,2131.58,20.0,8526.32,1705.26,6821.06,Cash on Delivery,In-Store,West
TXN009234,CUST0532,2024-07-23,Beauty,Shampoo,5,277.04,15.0,1385.2,207.78,1177.42,UPI,In-Store,East
TXN009235,CUST0490,2024-02-28,Beauty,Moisturizer,2,102.02,0.0,204.04,0.0,204.04,UPI,In-Store,South
TXN009236,CUST0447,2024-11-23,Groceries,Snacks Pack,3,394.62,0.0,1183.86,0.0,1183.86,Cash on Delivery,Online,East
TXN009237,CUST0158,2024-02-24,Fashion,Jacket,1,535.5,0.0,535.5,0.0,535.5,Debit Card,Online,West
TXN009238,CUST0140,2023-09-08,Beauty,Moisturizer,5,699.94,25.0,3499.7,874.92,2624.78,Net Banking,Online,South
TXN009239,CUST0553,2024-08-13,Fashion,Jeans,1,934.12,15.0,934.12,140.12,794.0,Debit Card,In-Store,North
TXN009240,CUST0616,2024-12-15,Sports,Cricket Bat,2,2666.64,0.0,5333.28,0.0,5333.28,Credit Card,In-Store,North
TXN009241,CUST0227,2023-11-21,Sports,Dumbbells,3,872.38,0.0,2617.14,0.0,2617.14,Debit Card,In-Store,Central
TXN009242,CUST0532,2024-11-04,Electronics,Power Bank,1,2802.52,0.0,2802.52,0.0,2802.52,Cash on Delivery,Online,East
TXN009243,CUST0531,2023-05-03,Groceries,Cooking Oil 1L,4,572.5,0.0,2290.0,0.0,2290.0,Cash on Delivery,In-Store,West
TXN009244,CUST0113,2023-12-11,Home & Kitchen,LED Lamp,2,1433.49,0.0,2866.98,0.0,2866.98,Credit Card,In-Store,North
TXN009245,CUST0519,2024-08-29,Fashion,Jeans,3,2017.24,0.0,6051.72,0.0,6051.72,UPI,Online,Central
TXN009246,CUST0447,2024-11-19,Beauty,Perfume,4,569.87,20.0,2279.48,455.9,1823.58,Net Banking,Online,East
TXN009247,CUST0732,2024-04-25,Electronics,Bluetooth Speaker,4,2639.17,0.0,10556.68,0.0,10556.68,UPI,In-Store,South
TXN009248,CUST0253,2023-07-29,Sports,Cricket Bat,3,255.65,0.0,766.95,0.0,766.95,Debit Card,Online,South
TXN009249,CUST0002,2024-06-28,Sports,Dumbbells,1,491.25,25.0,491.25,122.81,368.44,Credit Card,In-Store,South
TXN009250,CUST0527,2024-08-18,Fashion,T-Shirt,3,2481.12,0.0,7443.36,0.0,7443.36,Credit Card,In-Store,North
TXN009251,CUST0787,2024-07-11,Sports,Dumbbells,3,325.57,0.0,976.71,0.0,976.71,Credit Card,Online,Central
TXN009252,CUST0505,2024-10-03,Fashion,Jacket,5,1955.78,0.0,9778.9,0.0,9778.9,Credit Card,In-Store,South
TXN009253,CUST0241,2024-05-19,Sports,Yoga Mat,3,1164.25,0.0,3492.75,0.0,3492.75,Credit Card,Online,North
TXN009254,CUST0587,2023-05-05,Groceries,Tea 250g,3,347.69,10.0,1043.07,104.31,938.76,Credit Card,In-Store,East
TXN009255,CUST0170,2024-06-08,Fashion,Cap,3,1461.81,5.0,4385.43,219.27,4166.16,Net Banking,Online,Central
TXN009256,CUST0177,2023-04-11,Fashion,Sneakers,1,1064.89,0.0,1064.89,0.0,1064.89,Cash on Delivery,Online,Central
TXN009257,CUST0796,2024-09-28,Fashion,Cap,1,319.86,5.0,319.86,15.99,303.87,Credit Card,In-Store,North
TXN009258,CUST0035,2023-11-25,Home & Kitchen,Storage Box,4,2517.91,20.0,10071.64,2014.33,8057.31,Cash on Delivery,In-Store,Central
TXN009259,CUST0572,2024-06-15,Fashion,Cap,5,1927.77,20.0,9638.85,1927.77,7711.08,Credit Card,In-Store,East
TXN009260,CUST0176,2024-12-29,Beauty,Moisturizer,3,117.85,0.0,353.55,0.0,353.55,Cash on Delivery,In-Store,Central
TXN009261,CUST0632,2023-09-09,Groceries,Snacks Pack,1,308.7,25.0,308.7,77.17,231.53,Net Banking,Online,Central
TXN009262,CUST0439,2023-08-16,Sports,Water Bottle,1,2617.22,0.0,2617.22,0.0,2617.22,Credit Card,Online,Central
TXN009263,CUST0056,2024-12-27,Electronics,Smartwatch,1,2370.15,0.0,2370.15,0.0,2370.15,Cash on Delivery,In-Store,South
TXN009264,CUST0616,2024-01-19,Groceries,Tea 250g,3,382.07,20.0,1146.21,229.24,916.97,Debit Card,Online,North
TXN009265,CUST0472,2024-04-15,Groceries,Tea 250g,3,502.31,10.0,1506.93,150.69,1356.24,UPI,Online,South
TXN009266,CUST0221,2024-12-13,Beauty,Moisturizer,1,271.98,0.0,271.98,0.0,271.98,Credit Card,Online,West
TXN009267,CUST0576,2024-12-07,Electronics,Smartwatch,3,3698.55,0.0,11095.65,0.0,11095.65,Debit Card,Online,West
TXN009268,CUST0532,2024-10-13,Home & Kitchen,LED Lamp,2,1566.88,0.0,3133.76,0.0,3133.76,Net Banking,In-Store,East
TXN009269,CUST0352,2024-08-22,Beauty,Perfume,4,1179.77,10.0,4719.08,471.91,4247.17,Debit Card,Online,South
TXN009270,CUST0155,2024-07-05,Sports,Water Bottle,5,2705.23,10.0,13526.15,1352.62,12173.53,Cash on Delivery,In-Store,East
TXN009271,CUST0507,2024-07-17,Home & Kitchen,Mixer Grinder,5,3299.13,15.0,16495.65,2474.35,14021.3,Debit Card,Online,North
TXN009272,CUST0647,2024-06-08,Home & Kitchen,Cookware Set,2,333.92,20.0,667.84,133.57,534.27,Cash on Delivery,In-Store,Central
TXN009273,CUST0128,2024-09-12,Electronics,Bluetooth Speaker,5,2315.97,20.0,11579.85,2315.97,9263.88,Net Banking,In-Store,East
TXN009274,CUST0362,2024-10-29,Beauty,Shampoo,4,470.14,20.0,1880.56,376.11,1504.45,Credit Card,Online,North
TXN009275,CUST0391,2024-08-28,Fashion,Cap,3,1290.69,0.0,3872.07,0.0,3872.07,Credit Card,In-Store,West
TXN009276,CUST0357,2024-02-08,Home & Kitchen,Cookware Set,2,2107.3,10.0,4214.6,421.46,3793.14,Net Banking,In-Store,East
TXN009277,CUST0442,2024-07-07,Beauty,Shampoo,4,817.36,0.0,3269.44,0.0,3269.44,UPI,In-Store,West
TXN009278,CUST0476,2023-10-04,Groceries,Rice 5kg,5,123.36,0.0,616.8,0.0,616.8,Credit Card,In-Store,East
TXN009279,CUST0284,2024-12-28,Beauty,Perfume,1,560.5,5.0,560.5,28.02,532.48,Credit Card,Online,Central
TXN009280,CUST0706,2024-10-18,Electronics,Headphones,2,3398.32,0.0,6796.64,0.0,6796.64,Cash on Delivery,In-Store,East
TXN009281,CUST0734,2024-08-06,Fashion,Jeans,1,451.44,10.0,451.44,45.14,406.3,Credit Card,Online,East
TXN009282,CUST0663,2024-12-14,Fashion,T-Shirt,2,1075.89,0.0,2151.78,0.0,2151.78,UPI,Online,South
TXN009283,CUST0476,2024-06-02,Sports,Dumbbells,4,1820.36,0.0,7281.44,0.0,7281.44,Net Banking,In-Store,East
TXN009284,CUST0198,2024-09-04,Fashion,Jeans,1,1555.17,0.0,1555.17,0.0,1555.17,Net Banking,In-Store,South
TXN009285,CUST0089,2024-10-01,Electronics,Smartwatch,2,686.83,0.0,1373.66,0.0,1373.66,UPI,In-Store,South
TXN009286,CUST0706,2024-07-05,Home & Kitchen,Curtains,1,3367.9,10.0,3367.9,336.79,3031.11,Credit Card,Online,East
TXN009287,CUST0536,2023-08-06,Sports,Water Bottle,3,1103.28,15.0,3309.84,496.48,2813.36,Cash on Delivery,In-Store,South
TXN009288,CUST0442,2023-06-20,Beauty,Lipstick,4,649.46,0.0,2597.84,0.0,2597.84,Cash on Delivery,In-Store,West
TXN009289,CUST0409,2024-06-10,Electronics,Smartwatch,2,2560.32,20.0,5120.64,1024.13,4096.51,UPI,In-Store,South
TXN009290,CUST0726,2023-12-21,Electronics,Power Bank,1,735.92,15.0,735.92,110.39,625.53,Net Banking,Online,South
TXN009291,CUST0063,2024-06-10,Fashion,Cap,5,414.08,10.0,2070.4,207.04,1863.36,Net Banking,Online,South
TXN009292,CUST0569,2024-07-21,Fashion,T-Shirt,3,2049.48,25.0,6148.44,1537.11,4611.33,Credit Card,Online,West
TXN009293,CUST0208,2024-06-26,Home & Kitchen,Curtains,1,3053.63,5.0,3053.63,152.68,2900.95,Net Banking,Online,West
TXN009294,CUST0573,2024-05-08,Beauty,Perfume,3,964.31,25.0,2892.93,723.23,2169.7,UPI,In-Store,North
TXN009295,CUST0532,2024-09-16,Electronics,Bluetooth Speaker,2,1965.41,5.0,3930.82,196.54,3734.28,Debit Card,In-Store,East
TXN009296,CUST0220,2024-11-24,Fashion,T-Shirt,1,704.78,10.0,704.78,70.48,634.3,Net Banking,In-Store,North
TXN009297,CUST0365,2024-06-20,Fashion,Jacket,5,1814.6,10.0,9073.0,907.3,8165.7,Debit Card,Online,West
TXN009298,CUST0053,2024-03-26,Fashion,Cap,2,2296.19,0.0,4592.38,0.0,4592.38,Cash on Delivery,In-Store,South
TXN009299,CUST0490,2024-03-02,Fashion,Jacket,4,1654.89,0.0,6619.56,0.0,6619.56,Credit Card,In-Store,South
TXN009300,CUST0045,2024-12-14,Home & Kitchen,Storage Box,4,1572.14,0.0,6288.56,0.0,6288.56,Debit Card,In-Store,West
TXN009301,CUST0250,2024-10-06,Electronics,Headphones,2,2962.24,0.0,5924.48,0.0,5924.48,Net Banking,Online,Central
TXN009302,CUST0070,2024-07-23,Home & Kitchen,Mixer Grinder,2,938.99,0.0,1877.98,0.0,1877.98,UPI,Online,South
TXN009303,CUST0396,2023-10-29,Fashion,T-Shirt,4,733.24,10.0,2932.96,293.3,2639.66,Cash on Delivery,Online,North
TXN009304,CUST0385,2024-04-28,Electronics,Headphones,4,576.15,20.0,2304.6,460.92,1843.68,Cash on Delivery,In-Store,South
TXN009305,CUST0137,2024-11-24,Sports,Yoga Mat,3,1496.13,5.0,4488.39,224.42,4263.97,UPI,In-Store,West
TXN009306,CUST0262,2024-09-10,Beauty,Lipstick,1,812.96,0.0,812.96,0.0,812.96,Debit Card,In-Store,West
TXN009307,CUST0340,2024-03-21,Electronics,Smartwatch,5,3545.33,0.0,17726.65,0.0,17726.65,Cash on Delivery,Online,West
TXN009308,CUST0582,2024-02-26,Sports,Cricket Bat,3,1502.04,10.0,4506.12,450.61,4055.51,UPI,Online,West
TXN009309,CUST0472,2023-04-07,Sports,Cricket Bat,1,2470.36,0.0,2470.36,0.0,2470.36,Debit Card,Online,South
TXN009310,CUST0051,2023-10-09,Fashion,T-Shirt,2,2440.45,0.0,4880.9,0.0,4880.9,Debit Card,Online,East
TXN009311,CUST0546,2024-05-11,Groceries,Cooking Oil 1L,4,196.24,25.0,784.96,196.24,588.72,Cash on Delivery,Online,North
TXN009312,CUST0509,2023-10-26,Fashion,T-Shirt,1,1874.75,10.0,1874.75,187.47,1687.28,Debit Card,Online,Central
TXN009313,CUST0306,2024-07-31,Groceries,Detergent,4,483.18,0.0,1932.72,0.0,1932.72,Credit Card,Online,East
TXN009314,CUST0391,2023-09-24,Groceries,Tea 250g,4,432.07,15.0,1728.28,259.24,1469.04,Net Banking,Online,West
TXN009315,CUST0519,2024-08-19,Fashion,T-Shirt,3,796.07,5.0,2388.21,119.41,2268.8,Cash on Delivery,Online,Central
TXN009316,CUST0532,2024-07-25,Sports,Dumbbells,1,501.5,10.0,501.5,50.15,451.35,Cash on Delivery,Online,East
TXN009317,CUST0518,2024-12-27,Fashion,Cap,3,345.75,25.0,1037.25,259.31,777.94,UPI,Online,Central
TXN009318,CUST0402,2024-09-30,Fashion,Sneakers,4,1288.86,10.0,5155.44,515.54,4639.9,UPI,In-Store,East
TXN009319,CUST0438,2024-12-18,Sports,Dumbbells,4,728.58,0.0,2914.32,0.0,2914.32,UPI,In-Store,North
TXN009320,CUST0205,2023-12-16,Electronics,Headphones,1,1662.66,20.0,1662.66,332.53,1330.13,Credit Card,Online,South
TXN009321,CUST0265,2024-12-22,Beauty,Face Wash,2,348.82,0.0,697.64,0.0,697.64,Debit Card,In-Store,South
TXN009322,CUST0018,2024-11-27,Beauty,Perfume,5,327.64,15.0,1638.2,245.73,1392.47,UPI,Online,South
TXN009323,CUST0414,2024-08-17,Groceries,Cooking Oil 1L,3,84.96,15.0,254.88,38.23,216.65,Credit Card,In-Store,East
TXN009324,CUST0325,2024-10-01,Sports,Dumbbells,4,2095.78,0.0,8383.12,0.0,8383.12,Debit Card,Online,East
TXN009325,CUST0034,2024-07-12,Home & Kitchen,Cookware Set,3,1427.21,25.0,4281.63,1070.41,3211.22,Cash on Delivery,Online,Central
TXN009326,CUST0532,2024-09-24,Groceries,Detergent,3,249.64,10.0,748.92,74.89,674.03,Credit Card,In-Store,East
TXN009327,CUST0532,2024-04-16,Home & Kitchen,Curtains,4,600.1,10.0,2400.4,240.04,2160.36,Cash on Delivery,Online,East
TXN009328,CUST0157,2024-11-27,Electronics,USB Cable,2,3498.22,25.0,6996.44,1749.11,5247.33,UPI,Online,South
TXN009329,CUST0158,2023-04-17,Fashion,Sneakers,3,1724.28,10.0,5172.84,517.28,4655.56,Debit Card,In-Store,West
TXN009330,CUST0446,2023-10-08,Sports,Yoga Mat,1,1479.43,20.0,1479.43,295.89,1183.54,Credit Card,Online,East
TXN009331,CUST0468,2024-10-05,Groceries,Detergent,3,102.05,10.0,306.15,30.61,275.54,Cash on Delivery,In-Store,South
TXN009332,CUST0448,2024-09-12,Electronics,Power Bank,1,1584.84,25.0,1584.84,396.21,1188.63,Cash on Delivery,In-Store,Central
TXN009333,CUST0274,2024-03-18,Home & Kitchen,Cookware Set,4,442.68,25.0,1770.72,442.68,1328.04,Debit Card,Online,Central
TXN009334,CUST0249,2024-12-18,Home & Kitchen,Cookware Set,5,229.72,0.0,1148.6,0.0,1148.6,Cash on Delivery,In-Store,Central
TXN009335,CUST0391,2024-09-06,Electronics,Smartwatch,1,2263.12,15.0,2263.12,339.47,1923.65,Debit Card,In-Store,West
TXN009336,CUST0121,2024-09-14,Electronics,Power Bank,4,2596.53,10.0,10386.12,1038.61,9347.51,Net Banking,Online,North
TXN009337,CUST0572,2024-04-18,Electronics,Bluetooth Speaker,4,3383.21,0.0,13532.84,0.0,13532.84,Cash on Delivery,Online,East
TXN009338,CUST0087,2024-11-08,Electronics,USB Cable,5,607.77,20.0,3038.85,607.77,2431.08,Debit Card,Online,East
TXN009339,CUST0163,2024-11-18,Groceries,Detergent,4,479.85,25.0,1919.4,479.85,1439.55,Cash on Delivery,Online,West
TXN009340,CUST0155,2024-06-03,Fashion,Sneakers,4,1772.72,0.0,7090.88,0.0,7090.88,UPI,Online,East
TXN009341,CUST0500,2024-06-24,Groceries,Tea 250g,3,366.15,20.0,1098.45,219.69,878.76,Debit Card,Online,East
TXN009342,CUST0412,2024-02-25,Beauty,Perfume,4,677.46,10.0,2709.84,270.98,2438.86,Net Banking,Online,North
TXN009343,CUST0328,2024-03-30,Sports,Cricket Bat,2,1886.28,5.0,3772.56,188.63,3583.93,Credit Card,Online,East
TXN009344,CUST0035,2024-12-12,Sports,Dumbbells,4,1942.22,25.0,7768.88,1942.22,5826.66,Credit Card,Online,Central
TXN009345,CUST0578,2023-03-19,Sports,Water Bottle,3,675.98,20.0,2027.94,405.59,1622.35,Net Banking,Online,West
TXN009346,CUST0224,2024-12-06,Electronics,Headphones,3,2619.34,25.0,7858.02,1964.51,5893.51,Net Banking,Online,East
TXN009347,CUST0532,2024-05-29,Home & Kitchen,Cookware Set,2,496.21,0.0,992.42,0.0,992.42,Net Banking,Online,East
TXN009348,CUST0071,2024-07-11,Groceries,Snacks Pack,3,398.88,5.0,1196.64,59.83,1136.81,Credit Card,Online,West
TXN009349,CUST0200,2024-12-05,Fashion,Jeans,3,1150.11,5.0,3450.33,172.52,3277.81,UPI,Online,East
TXN009350,CUST0253,2023-11-05,Sports,Cricket Bat,1,1957.35,0.0,1957.35,0.0,1957.35,Net Banking,Online,South
TXN009351,CUST0642,2024-01-20,Sports,Football,1,269.48,15.0,269.48,40.42,229.06,UPI,In-Store,Central
TXN009352,CUST0114,2024-08-01,Home & Kitchen,LED Lamp,3,3352.93,0.0,10058.79,0.0,10058.79,Net Banking,In-Store,North
TXN009353,CUST0786,2024-06-11,Groceries,Detergent,3,312.03,25.0,936.09,234.02,702.07,Cash on Delivery,Online,North
TXN009354,CUST0446,2023-09-21,Electronics,Smartwatch,1,525.09,15.0,525.09,78.76,446.33,Credit Card,Online,East
TXN009355,CUST0759,2024-11-04,Beauty,Shampoo,2,333.72,10.0,667.44,66.74,600.7,Net Banking,Online,West
TXN009356,CUST0533,2024-06-14,Fashion,Sneakers,3,1936.2,25.0,5808.6,1452.15,4356.45,Cash on Delivery,In-Store,Central
TXN009357,CUST0470,2023-09-14,Groceries,Snacks Pack,4,567.75,25.0,2271.0,567.75,1703.25,Net Banking,In-Store,East
TXN009358,CUST0474,2023-11-22,Fashion,Sneakers,1,1551.55,0.0,1551.55,0.0,1551.55,Cash on Delivery,In-Store,West
TXN009359,CUST0367,2024-10-02,Home & Kitchen,Cookware Set,4,378.03,25.0,1512.12,378.03,1134.09,Debit Card,In-Store,West
TXN009360,CUST0382,2024-08-29,Groceries,Rice 5kg,5,507.73,25.0,2538.65,634.66,1903.99,UPI,In-Store,Central
TXN009361,CUST0352,2024-04-05,Fashion,Cap,3,968.53,10.0,2905.59,290.56,2615.03,UPI,In-Store,South
TXN009362,CUST0532,2024-10-22,Groceries,Detergent,2,347.73,0.0,695.46,0.0,695.46,Cash on Delivery,Online,East
TXN009363,CUST0721,2023-08-27,Home & Kitchen,Curtains,4,2683.63,20.0,10734.52,2146.9,8587.62,Credit Card,In-Store,North
TXN009364,CUST0034,2024-09-04,Electronics,Headphones,4,3642.1,20.0,14568.4,2913.68,11654.72,Cash on Delivery,In-Store,Central
TXN009365,CUST0532,2024-06-01,Home & Kitchen,LED Lamp,4,3301.0,5.0,13204.0,660.2,12543.8,Debit Card,In-Store,East
TXN009366,CUST0447,2024-07-27,Electronics,Bluetooth Speaker,3,1090.67,5.0,3272.01,163.6,3108.41,UPI,In-Store,East
TXN009367,CUST0406,2023-10-20,Sports,Football,1,1722.8,5.0,1722.8,86.14,1636.66,Credit Card,Online,Central
TXN009368,CUST0283,2024-08-26,Home & Kitchen,LED Lamp,2,1451.09,10.0,2902.18,290.22,2611.96,Cash on Delivery,Online,South
TXN009369,CUST0472,2023-09-02,Fashion,T-Shirt,1,754.26,15.0,754.26,113.14,641.12,UPI,Online,South
TXN009370,CUST0314,2024-10-07,Fashion,Jacket,2,1650.61,0.0,3301.22,0.0,3301.22,UPI,In-Store,North
TXN009371,CUST0536,2024-03-10,Beauty,Perfume,1,575.95,5.0,575.95,28.8,547.15,Cash on Delivery,In-Store,South
TXN009372,CUST0447,2024-07-06,Fashion,Jeans,1,1031.81,0.0,1031.81,0.0,1031.81,Cash on Delivery,Online,East
TXN009373,CUST0582,2024-08-22,Beauty,Face Wash,1,266.43,20.0,266.43,53.29,213.14,Debit Card,Online,West
TXN009374,CUST0638,2024-06-06,Fashion,T-Shirt,3,932.51,25.0,2797.53,699.38,2098.15,Cash on Delivery,Online,East
TXN009375,CUST0685,2024-08-20,Beauty,Moisturizer,3,423.66,5.0,1270.98,63.55,1207.43,Cash on Delivery,In-Store,Central
TXN009376,CUST0509,2024-05-29,Groceries,Rice 5kg,1,418.62,0.0,418.62,0.0,418.62,Debit Card,In-Store,Central
TXN009377,CUST0631,2024-12-19,Electronics,Smartwatch,3,3964.51,10.0,11893.53,1189.35,10704.18,Credit Card,In-Store,North
TXN009378,CUST0568,2024-12-29,Electronics,Smartwatch,1,3952.0,0.0,3952.0,0.0,3952.0,UPI,In-Store,Central
TXN009379,CUST0080,2024-05-31,Electronics,Smartwatch,2,1510.41,0.0,3020.82,0.0,3020.82,Cash on Delivery,Online,West
TXN009380,CUST0063,2023-07-20,Beauty,Face Wash,5,738.31,20.0,3691.55,738.31,2953.24,Cash on Delivery,Online,South
TXN009381,CUST0210,2024-10-31,Sports,Dumbbells,3,348.2,10.0,1044.6,104.46,940.14,Debit Card,Online,North
TXN009382,CUST0402,2024-11-16,Fashion,Jeans,1,1258.75,10.0,1258.75,125.88,1132.87,Unknown,In-Store,East
TXN009383,CUST0532,2024-11-15,Sports,Dumbbells,1,2968.23,0.0,2968.23,0.0,2968.23,UPI,In-Store,East
TXN009384,CUST0120,2024-12-20,Sports,Football,3,891.83,10.0,2675.49,267.55,2407.94,Net Banking,Online,West
TXN009385,CUST0210,2024-12-13,Beauty,Shampoo,5,748.25,10.0,3741.25,374.12,3367.13,Credit Card,In-Store,North
TXN009386,CUST0518,2024-10-24,Fashion,Jeans,1,1888.47,0.0,1888.47,0.0,1888.47,Debit Card,In-Store,Central
TXN009387,CUST0365,2024-11-04,Sports,Dumbbells,1,2876.04,15.0,2876.04,431.41,2444.63,UPI,Online,West
TXN009388,CUST0021,2024-05-24,Sports,Water Bottle,5,214.0,15.0,1070.0,160.5,909.5,Cash on Delivery,In-Store,East
TXN009389,CUST0770,2024-05-20,Home & Kitchen,Mixer Grinder,3,1818.96,15.0,5456.88,818.53,4638.35,Credit Card,In-Store,West
TXN009390,CUST0391,2023-11-30,Fashion,Jeans,2,1842.09,0.0,3684.18,0.0,3684.18,Cash on Delivery,In-Store,West
TXN009391,CUST0721,2023-11-22,Beauty,Shampoo,3,515.63,10.0,1546.89,154.69,1392.2,Cash on Delivery,Online,North
TXN009392,CUST0734,2024-06-14,Beauty,Moisturizer,3,1177.91,15.0,3533.73,530.06,3003.67,Net Banking,Online,East
TXN009393,CUST0262,2024-12-18,Fashion,T-Shirt,4,812.72,5.0,3250.88,162.54,3088.34,Cash on Delivery,Online,West
TXN009394,CUST0532,2024-06-08,Fashion,Cap,3,1857.54,15.0,5572.62,835.89,4736.73,Credit Card,Online,East
TXN009395,CUST0194,2024-12-10,Sports,Dumbbells,3,1871.91,20.0,5615.73,1123.15,4492.58,Cash on Delivery,In-Store,West
TXN009396,CUST0284,2024-12-19,Sports,Football,1,2813.82,15.0,2813.82,422.07,2391.75,Credit Card,Online,Central
TXN009397,CUST0530,2024-07-02,Sports,Dumbbells,1,1171.31,15.0,1171.31,175.7,995.61,Cash on Delivery,In-Store,South
TXN009398,CUST0192,2024-07-05,Home & Kitchen,LED Lamp,2,801.38,0.0,1602.76,0.0,1602.76,Net Banking,Online,Central
TXN009399,CUST0250,2024-02-01,Home & Kitchen,LED Lamp,4,3073.27,20.0,12293.08,2458.62,9834.46,Cash on Delivery,In-Store,Central
TXN009400,CUST0581,2024-10-31,Beauty,Perfume,1,1145.43,10.0,1145.43,114.54,1030.89,Debit Card,Online,Central
TXN009401,CUST0595,2024-11-16,Sports,Football,3,1728.26,0.0,5184.78,0.0,5184.78,Debit Card,Online,Central
TXN009402,CUST0187,2023-11-06,Sports,Water Bottle,4,865.14,0.0,3460.56,0.0,3460.56,Debit Card,In-Store,East
TXN009403,CUST0140,2023-06-02,Home & Kitchen,Curtains,1,3386.78,10.0,3386.78,338.68,3048.1,Net Banking,In-Store,South
TXN009404,CUST0010,2023-09-07,Sports,Cricket Bat,4,1883.54,0.0,7534.16,0.0,7534.16,Credit Card,Online,East
TXN009405,CUST0537,2023-11-25,Sports,Football,5,2938.32,15.0,14691.6,2203.74,12487.86,UPI,Online,Central
TXN009406,CUST0158,2023-09-02,Sports,Water Bottle,2,2893.0,20.0,5786.0,1157.2,4628.8,Debit Card,In-Store,West
TXN009407,CUST0662,2023-05-16,Beauty,Perfume,4,906.43,0.0,3625.72,0.0,3625.72,Net Banking,In-Store,East
TXN009408,CUST0507,2024-08-18,Groceries,Cooking Oil 1L,1,228.42,20.0,228.42,45.68,182.74,Cash on Delivery,Online,North
TXN009409,CUST0676,2024-05-13,Electronics,Headphones,2,2216.53,0.0,4433.06,0.0,4433.06,UPI,In-Store,West
TXN009410,CUST0241,2024-07-09,Home & Kitchen,Cookware Set,3,1942.12,5.0,5826.36,291.32,5535.04,Cash on Delivery,In-Store,North
TXN009411,CUST0135,2024-06-12,Home & Kitchen,Curtains,1,2785.18,5.0,2785.18,139.26,2645.92,UPI,In-Store,South
TXN009412,CUST0476,2024-09-14,Beauty,Moisturizer,1,432.84,15.0,432.84,64.93,367.91,UPI,Online,East
TXN009413,CUST0532,2024-12-02,Home & Kitchen,Storage Box,4,396.68,0.0,1586.72,0.0,1586.72,UPI,In-Store,East
TXN009414,CUST0164,2024-06-24,Fashion,Jacket,4,1885.15,15.0,7540.6,1131.09,6409.51,Cash on Delivery,In-Store,South
TXN009415,CUST0549,2024-08-01,Fashion,Cap,1,1298.87,20.0,1298.87,259.77,1039.1,Net Banking,Online,East
TXN009416,CUST0772,2024-09-16,Fashion,Jeans,3,2104.17,10.0,6312.51,631.25,5681.26,Debit Card,In-Store,North
TXN009417,CUST0236,2023-10-01,Electronics,USB Cable,2,1109.73,0.0,2219.46,0.0,2219.46,Net Banking,In-Store,Central
TXN009418,CUST0003,2024-01-26,Home & Kitchen,Mixer Grinder,2,491.87,0.0,983.74,0.0,983.74,UPI,In-Store,Central
TXN009419,CUST0105,2024-05-26,Groceries,Detergent,1,588.47,0.0,588.47,0.0,588.47,Debit Card,Online,Central
TXN009420,CUST0447,2024-08-29,Sports,Water Bottle,1,290.42,0.0,290.42,0.0,290.42,Cash on Delivery,Online,East
TXN009421,CUST0173,2023-07-15,Beauty,Shampoo,2,456.07,25.0,912.14,228.03,684.11,Cash on Delivery,Online,South
TXN009422,CUST0221,2024-11-03,Beauty,Moisturizer,2,523.66,0.0,1047.32,0.0,1047.32,Credit Card,Online,West
TXN009423,CUST0305,2023-06-25,Beauty,Lipstick,5,462.93,0.0,2314.65,0.0,2314.65,Credit Card,In-Store,North
TXN009424,CUST0390,2024-06-25,Beauty,Perfume,4,1070.3,0.0,4281.2,0.0,4281.2,UPI,Online,North
TXN009425,CUST0241,2023-12-22,Beauty,Perfume,4,584.74,0.0,2338.96,0.0,2338.96,Credit Card,Online,North
TXN009426,CUST0063,2024-01-20,Sports,Cricket Bat,4,2794.07,0.0,11176.28,0.0,11176.28,Credit Card,In-Store,South
TXN009427,CUST0679,2024-08-30,Fashion,Jeans,1,1478.96,10.0,1478.96,147.9,1331.06,Debit Card,Online,East
TXN009428,CUST0068,2024-10-21,Sports,Water Bottle,1,1742.13,5.0,1742.13,87.11,1655.02,Debit Card,Online,Central
TXN009429,CUST0140,2023-12-29,Fashion,T-Shirt,3,1026.08,0.0,3078.24,0.0,3078.24,Credit Card,In-Store,South
TXN009430,CUST0391,2024-12-09,Home & Kitchen,LED Lamp,1,2521.33,10.0,2521.33,252.13,2269.2,Credit Card,Online,West
TXN009431,CUST0532,2024-05-17,Groceries,Snacks Pack,3,186.86,5.0,560.58,28.03,532.55,Net Banking,In-Store,East
TXN009432,CUST0533,2023-11-30,Electronics,USB Cable,4,1601.12,0.0,6404.48,0.0,6404.48,Cash on Delivery,In-Store,Central
